,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Total Bsmt SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,SalePrice,remodeled,Age,RemodelAge,total_other_rooms,outdoorspace,reg_lot_shp,leveled_land,culdsac,1fam_hm,unf_attic,hip_roof,premium_ext,exclnt_extr,cblock_foundation,pconc_foundation,other_foundation,exclnt_bsmt,bsmt_exosure,bsmt_finished,bsmt_rec,excellent_heating,central_AC,kitchen_exclnt,fireplace_exclnt,attached_garage,finsihed_garage,pave_drive,normal_sale,vnr_brk,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
71,84.0,10440,6,5,0.0,1414.0,0.0,1468.0,0,1468,1.0,2,0,2,1,1,2005.0,2.0,528.0,271500,False,5,5,4,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72,76.0,10142,7,5,0.0,656.0,0.0,956.0,0,2084,1.0,2,1,4,1,0,2004.0,2.0,618.0,233000,False,6,6,4,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73,70.0,11920,7,5,122.0,0.0,0.0,831.0,0,1659,0.0,2,1,3,1,0,2004.0,2.0,484.0,181000,False,6,6,5,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74,0.0,8880,7,5,0.0,695.0,0.0,948.0,0,2110,1.0,2,1,3,1,2,1994.0,2.0,463.0,205000,True,16,8,5,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75,50.0,8012,6,5,0.0,543.0,119.0,923.0,0,923,0.0,2,0,2,1,1,1980.0,1.0,264.0,143000,False,30,30,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76,70.0,11218,6,5,0.0,0.0,0.0,1055.0,0,1845,0.0,2,1,3,1,1,1992.0,2.0,462.0,189000,False,18,18,5,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77,55.0,7892,6,5,0.0,0.0,0.0,918.0,0,918,0.0,2,0,2,1,1,1979.0,1.0,264.0,99500,False,31,31,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78,50.0,7175,6,5,0.0,623.0,121.0,744.0,0,752,1.0,1,0,2,1,0,1984.0,1.0,264.0,125000,False,26,26,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79,0.0,9453,7,7,0.0,402.0,0.0,996.0,0,1744,0.0,2,1,3,1,0,1993.0,2.0,457.0,194500,True,17,7,4,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,81.0,9672,6,5,0.0,338.0,0.0,1040.0,0,1097,0.0,2,0,3,1,0,1986.0,2.0,480.0,152000,True,26,25,3,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81,70.0,8400,6,6,130.0,0.0,0.0,650.0,0,1564,0.0,2,1,3,1,1,1980.0,2.0,476.0,171000,True,30,29,4,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82,70.0,9800,5,5,0.0,0.0,0.0,816.0,0,1012,0.0,1,0,2,1,0,1920.0,1.0,429.0,67500,True,90,60,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,68.0,8930,6,5,0.0,0.0,0.0,0.0,0,1902,0.0,2,0,4,2,0,1978.0,2.0,539.0,112000,False,32,32,4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84,88.0,11782,5,7,0.0,899.0,0.0,1109.0,0,1155,1.0,1,0,3,1,0,1987.0,2.0,576.0,148000,True,49,15,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85,65.0,8450,5,8,0.0,553.0,117.0,894.0,0,894,1.0,1,0,3,1,1,1973.0,1.0,336.0,138500,True,45,1,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86,0.0,9819,5,5,31.0,450.0,0.0,882.0,0,900,0.0,1,0,3,1,0,1970.0,1.0,280.0,122000,False,43,43,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,75.0,7500,5,5,0.0,824.0,0.0,1040.0,0,1040,1.0,1,1,3,1,0,1963.0,1.0,308.0,133000,False,47,47,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88,0.0,6897,5,8,0.0,659.0,0.0,1040.0,0,1040,1.0,1,1,3,1,0,1962.0,1.0,260.0,127000,True,48,0,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89,39.0,15410,6,6,250.0,126.0,859.0,1208.0,0,1494,1.0,2,0,3,1,2,1974.0,2.0,461.0,169000,True,36,8,4,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,107.0,10186,7,5,0.0,674.0,0.0,750.0,0,1923,1.0,2,1,3,1,1,1992.0,2.0,564.0,190000,False,18,18,5,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,85.0,13143,8,5,504.0,250.0,981.0,1231.0,0,2349,1.0,2,1,4,1,1,1993.0,3.0,762.0,362500,False,17,17,5,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
92,88.0,11134,8,5,180.0,1129.0,0.0,1390.0,0,2225,1.0,2,1,4,1,1,1992.0,3.0,713.0,285000,True,18,17,3,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,25.0,4835,7,5,0.0,1298.0,0.0,1488.0,0,1488,1.0,2,0,2,1,1,2004.0,2.0,506.0,260000,True,6,5,4,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,39.0,3515,7,5,0.0,0.0,0.0,840.0,0,1680,0.0,2,1,2,1,0,2004.0,2.0,588.0,190000,False,6,6,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,30.0,3215,7,5,120.0,280.0,0.0,600.0,0,1200,0.0,2,1,2,1,0,2004.0,2.0,480.0,155000,False,6,6,2,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96,30.0,3182,7,5,0.0,0.0,0.0,600.0,0,1200,0.0,2,1,2,1,0,2004.0,2.0,480.0,151000,True,6,5,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,24.0,2544,7,5,0.0,368.0,42.0,600.0,0,1200,1.0,2,1,2,1,0,2004.0,2.0,480.0,149500,True,6,5,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,24.0,2544,6,5,216.0,376.0,0.0,600.0,0,1236,1.0,2,1,2,1,0,2005.0,2.0,480.0,152000,False,5,5,2,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,0.0,4403,7,5,432.0,578.0,0.0,1470.0,0,1478,1.0,2,1,2,1,1,2009.0,2.0,484.0,222000,False,1,1,5,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,0.0,2117,6,5,216.0,378.0,0.0,756.0,0,1573,0.0,2,1,3,1,0,2000.0,2.0,440.0,177500,False,10,10,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,0.0,2980,6,5,1159.0,466.0,0.0,756.0,0,1512,1.0,2,1,2,1,0,2000.0,2.0,440.0,177000,False,10,10,3,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102,24.0,2572,7,5,0.0,604.0,0.0,696.0,0,1416,1.0,2,1,3,1,0,1999.0,2.0,484.0,155000,False,11,11,3,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103,0.0,2403,7,5,0.0,244.0,0.0,530.0,0,1080,0.0,2,1,2,1,0,2003.0,2.0,496.0,147110,False,7,7,2,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104,57.0,12853,8,5,0.0,1032.0,0.0,1642.0,0,1418,1.0,1,1,1,1,1,2010.0,3.0,852.0,267916,False,0,0,5,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,68.0,7379,8,5,0.0,484.0,0.0,975.0,0,1848,1.0,2,1,3,1,1,2000.0,2.0,592.0,254000,False,10,10,4,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106,30.0,4420,8,5,0.0,728.0,0.0,728.0,0,788,1.0,1,0,1,1,1,1980.0,2.0,484.0,155000,False,30,30,2,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,40.0,3880,8,6,0.0,1052.0,0.0,1226.0,0,1226,1.0,1,0,1,1,1,1978.0,2.0,484.0,206000,False,32,32,3,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0.0,13517,6,8,289.0,533.0,0.0,725.0,0,1479,0.0,2,1,3,1,0,1976.0,2.0,475.0,130500,True,34,5,3,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109,80.0,8000,7,5,0.0,833.0,0.0,1492.0,0,1492,1.0,2,0,3,1,1,2002.0,2.0,596.0,230000,False,8,8,3,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,0.0,10456,6,6,120.0,506.0,0.0,1829.0,0,1829,1.0,2,0,4,1,0,1967.0,2.0,535.0,218500,False,43,43,4,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111,80.0,10791,6,5,0.0,1137.0,0.0,1280.0,0,2495,1.0,2,1,4,1,1,1993.0,2.0,660.0,243500,False,17,17,5,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,0.0,10603,6,7,28.0,1200.0,0.0,1610.0,0,1610,1.0,2,0,3,1,2,1977.0,2.0,480.0,205000,True,33,9,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113,0.0,18837,6,5,0.0,687.0,46.0,1224.0,0,1891,0.0,3,0,3,1,1,1978.0,2.0,678.0,212500,False,32,32,4,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114,80.0,10421,7,5,42.0,394.0,0.0,980.0,0,1714,0.0,2,1,3,1,1,1988.0,2.0,496.0,196500,False,22,22,4,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
115,78.0,9360,6,7,0.0,982.0,0.0,1161.0,0,1381,1.0,1,1,3,1,1,1972.0,2.0,676.0,197500,True,38,4,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116,80.0,9600,6,6,0.0,329.0,0.0,715.0,0,1645,0.0,1,2,4,1,0,1971.0,2.0,441.0,171000,False,39,39,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
117,80.0,9600,5,5,172.0,698.0,0.0,1232.0,0,1232,1.0,1,1,3,1,0,1966.0,2.0,490.0,142250,False,44,44,3,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
118,0.0,9790,6,5,451.0,569.0,81.0,1328.0,0,1328,1.0,1,1,3,1,2,1963.0,2.0,528.0,143000,False,47,47,3,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
119,77.0,9320,4,5,0.0,569.0,0.0,950.0,0,1225,1.0,1,1,3,1,0,0.0,0.0,0.0,128950,False,51,51,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120,90.0,9900,5,5,0.0,1059.0,0.0,1209.0,0,1209,1.0,1,0,3,1,0,1966.0,2.0,504.0,159000,False,44,44,3,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,88.0,9680,5,6,268.0,1010.0,0.0,1510.0,0,1510,1.0,2,0,3,1,0,1967.0,2.0,517.0,178900,False,43,43,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,0.0,10600,6,5,0.0,0.0,0.0,533.0,0,1775,0.0,2,0,3,1,0,1964.0,2.0,480.0,136300,False,46,46,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,0.0,14112,5,7,86.0,1014.0,0.0,1152.0,0,1152,1.0,1,0,3,1,1,1964.0,2.0,484.0,180500,False,46,46,3,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
124,80.0,8800,6,7,156.0,763.0,0.0,936.0,0,1054,1.0,1,0,3,1,0,1963.0,2.0,480.0,137500,False,47,47,3,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,98.0,13260,5,6,144.0,1500.0,0.0,1728.0,0,1728,2.0,2,0,6,2,0,0.0,0.0,0.0,84900,True,48,9,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
126,68.0,9717,5,6,0.0,49.0,1029.0,1078.0,0,1078,1.0,1,0,2,1,0,1950.0,1.0,240.0,142125,True,60,14,3,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
127,68.0,9724,5,7,265.0,670.0,0.0,1140.0,0,2461,0.0,2,0,3,1,2,1994.0,2.0,400.0,197600,True,58,8,4,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,120.0,17360,6,6,340.0,300.0,0.0,782.0,0,1556,0.0,2,0,3,1,1,1949.0,2.0,470.0,172500,True,61,60,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129,50.0,7207,5,7,0.0,696.0,0.0,858.0,0,858,1.0,1,0,2,1,0,0.0,0.0,0.0,116500,True,52,2,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,55.0,5350,3,2,0.0,0.0,0.0,728.0,0,1306,0.0,1,0,3,1,0,0.0,0.0,0.0,76500,True,70,44,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,80.0,9920,5,5,110.0,354.0,290.0,1056.0,0,1063,1.0,1,0,3,1,0,1954.0,1.0,280.0,128000,False,56,56,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
132,80.0,9600,6,6,164.0,674.0,132.0,1156.0,0,1520,1.0,1,0,3,1,2,1955.0,1.0,364.0,153000,True,55,38,4,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
133,78.0,7800,5,6,200.0,540.0,0.0,1268.0,0,1268,0.0,1,0,2,1,1,1954.0,1.0,244.0,132000,False,56,56,5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134,75.0,11380,6,8,216.0,944.0,0.0,1080.0,0,1128,1.0,1,0,2,1,1,1966.0,1.0,315.0,178000,True,44,2,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135,80.0,11600,5,5,361.0,443.0,0.0,1105.0,0,2274,0.0,2,0,5,2,0,1960.0,2.0,480.0,154300,False,50,50,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
136,0.0,19900,7,5,287.0,912.0,0.0,1947.0,0,2207,1.0,2,0,3,1,1,1970.0,2.0,576.0,180000,True,40,21,4,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
137,137.0,16492,6,6,0.0,247.0,713.0,1517.0,0,1888,0.0,2,1,2,1,1,1966.0,2.0,578.0,190000,True,44,8,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138,70.0,8267,5,5,0.0,0.0,0.0,1604.0,0,1604,0.0,2,0,4,2,0,1958.0,2.0,576.0,135000,False,52,52,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
139,70.0,8197,7,5,506.0,1188.0,0.0,1480.0,0,1480,1.0,2,0,3,1,0,2003.0,2.0,620.0,214000,True,7,1,4,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
140,0.0,8050,5,5,150.0,856.0,162.0,1143.0,0,1143,1.0,1,0,3,1,0,1959.0,1.0,308.0,136000,False,51,51,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
141,70.0,10552,5,5,0.0,1018.0,0.0,1398.0,0,1700,0.0,1,1,4,1,1,1959.0,2.0,447.0,165500,False,51,51,2,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142,70.0,8400,5,6,0.0,922.0,0.0,1314.0,0,1314,1.0,1,0,3,1,0,1957.0,1.0,294.0,145000,False,53,53,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
143,73.0,8760,6,6,220.0,0.0,0.0,1194.0,0,1194,1.0,1,0,3,1,0,1959.0,1.0,312.0,148000,False,51,51,3,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
144,0.0,12160,5,5,180.0,1000.0,0.0,1188.0,0,1188,1.0,1,0,3,1,0,1959.0,2.0,531.0,142000,False,51,51,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
145,73.0,9300,5,5,324.0,697.0,0.0,1268.0,0,1264,1.0,1,0,3,1,2,1960.0,2.0,461.0,167500,False,50,50,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
